LOGGING STARTED
robot_main , [MAIN_LOOP] 567993630339 | kalman_calibration | [1.2179804475213112,-0.0035149185805913793]
robot_main , [CONTROLLER] 567993668433 | speed_controller | [0.0,-1.4638671875,0.6577368945418169]
robot_main , [CONTROLLER] 567993668433 | stability_controller | [0.6577368945418169,0.7684395037065377,6.902254659131264]
robot_main , [MAIN_LOOP] 567993668484 | robot_frequency | [216.51006246032378,37,216.01827831972005]
robot_main , [CONTROLLER] 567993668484 | speed_controller | [0.0,-0.2744140625,0.7312066974028317]
robot_main , [CONTROLLER] 567993668484 | stability_controller | [0.7312066974028317,0.7515551665659921,9.686877522263316]
robot_main , [MAIN_LOOP] 567993668535 | robot_frequency | [216.5754223822062,48,216.01827831972005]
robot_main , [CONTROLLER] 567993668535 | speed_controller | [0.0,-0.603759765625,0.7095351829883407]
robot_main , [CONTROLLER] 567993668535 | stability_controller | [0.7095351829883407,0.7985859734545675,-40.596604758450795]
robot_main , [MAIN_LOOP] 567993668586 | robot_frequency | [215.92577707722788,59,216.01827831972005]
robot_main , [CONTROLLER] 567993668586 | speed_controller | [0.0,-1.90966796875,0.6227568947264921]
robot_main , [CONTROLLER] 567993668586 | stability_controller | [0.6227568947264921,0.7924305422419505,-1.5102963162681347]
robot_main , [MAIN_LOOP] 567993668637 | robot_frequency | [216.02124876015677,70,216.01827831972005]
robot_main , [CONTROLLER] 567993668637 | speed_controller | [0.0,-1.66943359375,0.6330592462733152]
robot_main , [CONTROLLER] 567993668637 | stability_controller | [0.6330592462733152,0.7446632180408576,36.19781208238747]
robot_main , [MAIN_LOOP] 567993668688 | robot_frequency | [216.143020872439,81,216.01827831972005]
robot_main , [CONTROLLER] 567993668688 | speed_controller | [0.0,-0.55859375,0.7006346830137595]
robot_main , [CONTROLLER] 567993668688 | stability_controller | [0.7006346830137595,0.7241545027086569,18.772355974643183]
robot_main , [MAIN_LOOP] 567993668739 | robot_frequency | [216.1282265285532,92,216.01827831972005]
robot_main , [CONTROLLER] 567993668739 | speed_controller | [0.0,0.357666015625,0.758808522606369]
robot_main , [CONTROLLER] 567993668739 | stability_controller | [0.758808522606369,0.7188831371582323,2.3735318388372604]
robot_main , [MAIN_LOOP] 567993668790 | robot_frequency | [217.28580827072523,2,216.10465075187932]
robot_main , [CONTROLLER] 567993668790 | speed_controller | [0.0,0.47412109375,0.7674343615056118]
robot_main , [CONTROLLER] 567993668790 | stability_controller | [0.7674343615056118,0.7383020962529554,-0.6924772940889596]
robot_main , [MAIN_LOOP] 567993668840 | robot_frequency | [216.6660488020388,13,216.10465075187932]
robot_main , [CONTROLLER] 567993668840 | speed_controller | [0.0,0.382568359375,0.7629382238566164]
robot_main , [CONTROLLER] 567993668840 | stability_controller | [0.7629382238566164,0.7636152475411759,-25.21008070859789]
robot_main , [MAIN_LOOP] 567993668891 | robot_frequency | [216.96015157972693,24,216.10465075187932]
robot_main , [CONTROLLER] 567993668891 | speed_controller | [0.0,-0.104888916015625,0.7321710092881639]
robot_main , [CONTROLLER] 567993668891 | stability_controller | [0.7321710092881639,0.7564770269829102,3.946088637069762]
robot_main , [MAIN_LOOP] 567993668942 | robot_frequency | [216.8493716502075,35,216.10465075187932]
robot_main , [CONTROLLER] 567993668942 | speed_controller | [0.0,0.091400146484375,0.7446131571640403]
robot_main , [CONTROLLER] 567993668942 | stability_controller | [0.7446131571640403,0.7549892669498334,4.671288002897166]
robot_main , [MAIN_LOOP] 567993668993 | robot_frequency | [216.75278078359477,46,216.10465075187932]
robot_main , [CONTROLLER] 567993668993 | speed_controller | [0.0,0.2734375,0.7565862366969927]
robot_main , [CONTROLLER] 567993668993 | stability_controller | [0.7565862366969927,0.7514282915110708,2.5611670207046027]
robot_main , [MAIN_LOOP] 567993669043 | robot_frequency | [216.7871152806211,57,216.10465075187932]
robot_main , [CONTROLLER] 567993669043 | speed_controller | [0.0,0.86328125,0.7957636813191898]
robot_main , [CONTROLLER] 567993669043 | stability_controller | [0.7957636813191898,0.7540843208528213,-0.6352047571127536]
robot_main , [MAIN_LOOP] 567993669095 | robot_frequency | [216.29922575660504,68,216.10465075187932]
robot_main , [CONTROLLER] 567993669095 | speed_controller | [0.0,0.7041015625,0.7878289672180222]
robot_main , [CONTROLLER] 567993669095 | stability_controller | [0.7878289672180222,0.7740501180363393,-1.865676992634079]
robot_main , [MAIN_LOOP] 567993669146 | robot_frequency | [216.40243073970893,79,216.10465075187932]
robot_main , [CONTROLLER] 567993669146 | speed_controller | [0.0,0.7783203125,0.794406598206781]
robot_main , [CONTROLLER] 567993669146 | stability_controller | [0.794406598206781,0.7709772365406394,3.421117889970702]
robot_main , [MAIN_LOOP] 567993669197 | robot_frequency | [216.34364643030128,90,216.10465075187932]
robot_main , [CONTROLLER] 567993669197 | speed_controller | [0.0,1.01220703125,0.8116758099010299]
robot_main , [CONTROLLER] 567993669197 | stability_controller | [0.8116758099010299,0.7747999777766202,2.382233588945286]
robot_main , [MAIN_LOOP] 567993669247 | robot_frequency | [0,0,216.35544923058987]
robot_main , [CONTROLLER] 567993669247 | speed_controller | [0.0,1.04345703125,0.8164140212117895]
robot_main , [CONTROLLER] 567993669247 | stability_controller | [0.8164140212117895,0.7794918510050082,1.0178006248855032]
robot_main , [MAIN_LOOP] 567993669298 | robot_frequency | [215.6091580909128,11,216.35544923058987]
robot_main , [CONTROLLER] 567993669298 | speed_controller | [0.0,1.34326171875,0.8387879787581591]
robot_main , [CONTROLLER] 567993669298 | stability_controller | [0.8387879787581591,0.7799351658468745,3.9118490431212853]
robot_main , [MAIN_LOOP] 567993669349 | robot_frequency | [216.36025676294932,22,216.35544923058987]
robot_main , [CONTROLLER] 567993669349 | speed_controller | [0.0,1.36083984375,0.8436134499763689]
robot_main , [CONTROLLER] 567993669349 | stability_controller | [0.8436134499763689,0.8047660567243068,-7.639297779046633]
robot_main , [MAIN_LOOP] 567993669400 | robot_frequency | [216.36870460499887,33,216.35544923058987]
robot_main , [CONTROLLER] 567993669400 | speed_controller | [0.0,1.18896484375,0.8360868121755742]
robot_main , [CONTROLLER] 567993669400 | stability_controller | [0.8360868121755742,0.809088476278316,-1.9470314443739347]
robot_main , [MAIN_LOOP] 567993669451 | robot_frequency | [216.54849385128384,44,216.35544923058987]
robot_main , [CONTROLLER] 567993669451 | speed_controller | [0.0,1.27734375,0.8451802704072875]
robot_main , [CONTROLLER] 567993669451 | stability_controller | [0.8451802704072875,0.8221784614953374,-0.39762071888675293]
robot_main , [MAIN_LOOP] 567993669501 | robot_frequency | [216.41446227686362,55,216.35544923058987]
robot_main , [CONTROLLER] 567993669501 | speed_controller | [0.0,1.3330078125,0.8521010822023349]
robot_main , [CONTROLLER] 567993669501 | stability_controller | [0.8521010822023349,0.8325845263743853,5.910100184979988]
robot_main , [MAIN_LOOP] 567993669552 | robot_frequency | [216.53455442044648,66,216.35544923058987]
robot_main , [CONTROLLER] 567993669552 | speed_controller | [0.0,1.70068359375,0.8794611709233108]
robot_main , [CONTROLLER] 567993669552 | stability_controller | [0.8794611709233108,0.8244009878934105,7.752887678326086]
robot_main , [MAIN_LOOP] 567993669603 | robot_frequency | [216.60381182978443,77,216.35544923058987]
robot_main , [CONTROLLER] 567993669603 | speed_controller | [0.0,1.916015625,0.8982503253607979]
robot_main , [CONTROLLER] 567993669603 | stability_controller | [0.8982503253607979,0.8339077312521787,2.6604151091951045]
robot_main , [MAIN_LOOP] 567993669654 | robot_frequency | [216.55986145705222,88,216.35544923058987]
robot_main , [CONTROLLER] 567993669654 | speed_controller | [0.0,2.1923828125,0.9211831085598065]
robot_main , [CONTROLLER] 567993669654 | stability_controller | [0.9211831085598065,0.8460427270414156,-3.6541966295030024]
robot_main , [MAIN_LOOP] 567993669705 | robot_frequency | [216.42013265414673,99,216.35544923058987]
robot_main , [CONTROLLER] 567993669705 | speed_controller | [0.0,1.568359375,0.8869489178470071]
robot_main , [CONTROLLER] 567993669705 | stability_controller | [0.8869489178470071,0.9001701326770987,-36.135100315027756]
robot_main , [MAIN_LOOP] 567993669756 | robot_frequency | [217.0601184500199,9,216.43367011591906]
robot_main , [CONTROLLER] 567993669756 | speed_controller | [0.0,0.2696533203125,0.806744982806133]
robot_main , [CONTROLLER] 567993669756 | stability_controller | [0.806744982806133,0.9181831937816431,-3.4023873076874676]
robot_main , [MAIN_LOOP] 567993669806 | robot_frequency | [216.83577188130616,20,216.43367011591906]
robot_main , [CONTROLLER] 567993669806 | speed_controller | [0.0,0.450439453125,0.818708515064391]
robot_main , [CONTROLLER] 567993669806 | stability_controller | [0.818708515064391,0.8682335179845054,21.253164793332907]
robot_main , [MAIN_LOOP] 567993669857 | robot_frequency | [216.8972961458543,31,216.43367011591906]
robot_main , [CONTROLLER] 567993669857 | speed_controller | [0.0,1.41015625,0.8822580395836053]
robot_main , [CONTROLLER] 567993669857 | stability_controller | [0.8822580395836053,0.8622292515200833,4.08948515082849]
robot_main , [MAIN_LOOP] 567993669908 | robot_frequency | [216.9449074539254,42,216.43367011591906]
robot_main , [CONTROLLER] 567993669908 | speed_controller | [0.0,1.21923828125,0.872421630859375]
robot_main , [CONTROLLER] 567993669908 | stability_controller | [0.872421630859375,0.9041179818580359,-12.303645968833031]
robot_main , [MAIN_LOOP] 567993669959 | robot_frequency | [216.75114035693696,53,216.43367011591906]
robot_main , [CONTROLLER] 567993669959 | speed_controller | [0.0,0.3280029296875,0.8158281860351562]
robot_main , [CONTROLLER] 567993669959 | stability_controller | [0.8158281860351562,0.9017904377170155,-0.4782556560234277]
robot_main , [MAIN_LOOP] 567993670010 | robot_frequency | [216.39590242387416,64,216.43367011591906]
robot_main , [CONTROLLER] 567993670010 | speed_controller | [0.0,0.787353515625,0.8449969482421874]
robot_main , [CONTROLLER] 567993670010 | stability_controller | [0.8449969482421874,0.8702512893494211,11.903284067759438]
robot_main , [MAIN_LOOP] 567993670061 | robot_frequency | [216.4456285369178,75,216.43367011591906]
robot_main , [CONTROLLER] 567993670061 | speed_controller | [0.0,1.35498046875,0.881041259765625]
robot_main , [CONTROLLER] 567993670061 | stability_controller | [0.881041259765625,0.8896905804418205,-8.86658063417643]
robot_main , [MAIN_LOOP] 567993670112 | robot_frequency | [216.3744666969419,86,216.43367011591906]
robot_main , [CONTROLLER] 567993670112 | speed_controller | [0.0,0.2886962890625,0.8133322143554687]
robot_main , [CONTROLLER] 567993670112 | stability_controller | [0.8133322143554687,0.9285202560723278,-20.920872648208853]
robot_main , [MAIN_LOOP] 567993670162 | robot_frequency | [216.4148166719832,97,216.43367011591906]
robot_main , [CONTROLLER] 567993670162 | speed_controller | [0.0,-0.25885009765625,0.7781152376062823]
robot_main , [CONTROLLER] 567993670162 | stability_controller | [0.7781152376062823,0.900010550017874,14.86979463431279]
robot_main , [MAIN_LOOP] 567993670213 | robot_frequency | [216.93788201151966,7,216.37943966366478]
robot_main , [CONTROLLER] 567993670213 | speed_controller | [0.0,0.03271484375,0.7964116130079112]
robot_main , [CONTROLLER] 567993670213 | stability_controller | [0.7964116130079112,0.891241838331808,0.2736656237281596]
robot_main , [MAIN_LOOP] 567993670264 | robot_frequency | [216.64688538978288,18,216.37943966366478]
robot_main , [CONTROLLER] 567993670264 | speed_controller | [0.0,0.572265625,0.8313086546623674]
robot_main , [CONTROLLER] 567993670264 | stability_controller | [0.8313086546623674,0.8672196601261214,25.948003625363583]
robot_main , [MAIN_LOOP] 567993670315 | robot_frequency | [216.80202553771863,29,216.37943966366478]
robot_main , [CONTROLLER] 567993670315 | speed_controller | [0.0,1.15185546875,0.8681428222656249]
robot_main , [CONTROLLER] 567993670315 | stability_controller | [0.8681428222656249,0.8870004875023798,-15.24083494271592]
robot_main , [MAIN_LOOP] 567993670365 | robot_frequency | [216.93492369588807,40,216.37943966366478]
robot_main , [CONTROLLER] 567993670365 | speed_controller | [0.0,0.279296875,0.8127353515625]
robot_main , [CONTROLLER] 567993670365 | stability_controller | [0.8127353515625,0.9194225413308059,-9.323209612806185]
robot_main , [MAIN_LOOP] 567993670416 | robot_frequency | [216.77810154906828,51,216.37943966366478]
robot_main , [CONTROLLER] 567993670416 | speed_controller | [0.0,-0.1595458984375,0.7846198556926575]
robot_main , [CONTROLLER] 567993670416 | stability_controller | [0.7846198556926575,0.8920130398171964,7.4962287924310385]
robot_main , [MAIN_LOOP] 567993670467 | robot_frequency | [216.5286093803178,62,216.37943966366478]
robot_main , [CONTROLLER] 567993670467 | speed_controller | [0.0,0.019657135009765625,0.7960123538215311]
robot_main , [CONTROLLER] 567993670467 | stability_controller | [0.7960123538215311,0.895020896342282,4.729206289859646]
robot_main , [MAIN_LOOP] 567993670518 | robot_frequency | [216.58936477680953,73,216.37943966366478]
robot_main , [CONTROLLER] 567993670518 | speed_controller | [0.0,0.222412109375,0.8091054557484694]
robot_main , [CONTROLLER] 567993670518 | stability_controller | [0.8091054557484694,0.876080221517875,3.94973867221948]
robot_main , [MAIN_LOOP] 567993670569 | robot_frequency | [216.6042475064163,84,216.37943966366478]
robot_main , [CONTROLLER] 567993670569 | speed_controller | [0.0,0.0161590576171875,0.7960261001586914]
robot_main , [CONTROLLER] 567993670569 | stability_controller | [0.7960261001586914,0.8901738829223674,-10.302482938705733]
robot_main , [MAIN_LOOP] 567993670620 | robot_frequency | [216.24054003492867,95,216.37943966366478]
robot_main , [CONTROLLER] 567993670620 | speed_controller | [0.0,-0.3953857421875,0.7693436364215123]
robot_main , [CONTROLLER] 567993670620 | stability_controller | [0.7693436364215123,0.8921690597612486,-10.937979477586993]
robot_main , [MAIN_LOOP] 567993670671 | robot_frequency | [216.8701693876112,5,216.25316843593305]
robot_main , [CONTROLLER] 567993670671 | speed_controller | [0.0,-0.65966796875,0.7508872199266006]
robot_main , [CONTROLLER] 567993670671 | stability_controller | [0.7508872199266006,0.8717449742077359,2.367164918605103]
robot_main , [MAIN_LOOP] 567993670722 | robot_frequency | [216.599564657247,16,216.25316843593305]
robot_main , [CONTROLLER] 567993670722 | speed_controller | [0.0,0.049835205078125,0.7951397617885345]
robot_main , [CONTROLLER] 567993670722 | stability_controller | [0.7951397617885345,0.8450839092433702,15.096823815124722]
robot_main , [MAIN_LOOP] 567993670773 | robot_frequency | [216.31434919835823,27,216.25316843593305]
robot_main , [CONTROLLER] 567993670773 | speed_controller | [0.0,0.008770942687988281,0.7929318964732861]
robot_main , [CONTROLLER] 567993670773 | stability_controller | [0.7929318964732861,0.8699366581732687,-10.42787587574828]
robot_main , [MAIN_LOOP] 567993670824 | robot_frequency | [216.14189244649017,38,216.25316843593305]
robot_main , [CONTROLLER] 567993670824 | speed_controller | [0.0,-0.293212890625,0.7731711700468854]
robot_main , [CONTROLLER] 567993670824 | stability_controller | [0.7731711700468854,0.8567910860922493,-0.7864677659208508]
robot_main , [MAIN_LOOP] 567993670875 | robot_frequency | [216.33605015873965,49,216.25316843593305]
robot_main , [CONTROLLER] 567993670875 | speed_controller | [0.0,-0.75146484375,0.7428036771980965]
robot_main , [CONTROLLER] 567993670875 | stability_controller | [0.7428036771980965,0.8739284932314372,-2.469408435526374]
robot_main , [MAIN_LOOP] 567993670926 | robot_frequency | [216.18755993409792,60,216.25316843593305]
robot_main , [CONTROLLER] 567993670926 | speed_controller | [0.0,-0.4671630859375,0.7589096960517613]
robot_main , [CONTROLLER] 567993670926 | stability_controller | [0.7589096960517613,0.8331837477412167,12.034592021732683]
robot_main , [MAIN_LOOP] 567993670976 | robot_frequency | [216.29991810738719,71,216.25316843593305]
