LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629779 | kalman_calibration | [-33.04723633440943,2.4098633646912434e-4]
robot_main , [CONTROLLER] 567993732919 | stability_controller | [1.621244140625,0.14651553638991718,37.244040143271036]
robot_main , [MAIN_LOOP] 567993732969 | robot_frequency | [216.8337328358332,95,63.04305201285234]
robot_main , [CONTROLLER] 567993732969 | speed_controller | [0.0,13.1796875,1.63191015625]
robot_main , [CONTROLLER] 567993732969 | stability_controller | [1.63191015625,0.21782320623304383,-10.471498145186619]
robot_main , [MAIN_LOOP] 567993733020 | robot_frequency | [217.2244084216848,5,216.8759804657637]
robot_main , [CONTROLLER] 567993733020 | speed_controller | [0.0,14.875,1.7395625]
robot_main , [CONTROLLER] 567993733020 | stability_controller | [1.7395625,0.2381208594222499,25.751178377497137]
robot_main , [MAIN_LOOP] 567993733070 | robot_frequency | [217.3364999109892,16,216.8759804657637]
robot_main , [CONTROLLER] 567993733070 | speed_controller | [0.0,14.0234375,1.68548828125]
robot_main , [CONTROLLER] 567993733070 | stability_controller | [1.68548828125,0.37903653984801927,-17.75392221374409]
robot_main , [MAIN_LOOP] 567993733121 | robot_frequency | [216.54970060486326,27,216.8759804657637]
robot_main , [CONTROLLER] 567993733121 | speed_controller | [0.0,14.0546875,1.68747265625]
robot_main , [CONTROLLER] 567993733121 | stability_controller | [1.68747265625,0.41171565979074776,52.455474784631434]
robot_main , [MAIN_LOOP] 567993733172 | robot_frequency | [216.62375402559192,38,216.8759804657637]
robot_main , [CONTROLLER] 567993733172 | speed_controller | [0.0,14.703125,1.7286484375]
robot_main , [CONTROLLER] 567993733172 | stability_controller | [1.7286484375,0.5016908351680635,18.415976507438593]
robot_main , [MAIN_LOOP] 567993733223 | robot_frequency | [216.79941310102691,49,216.8759804657637]
robot_main , [CONTROLLER] 567993733223 | speed_controller | [0.0,14.76171875,1.732369140625]
robot_main , [CONTROLLER] 567993733223 | stability_controller | [1.732369140625,0.5987447901195282,-1.2099610830707732]
robot_main , [MAIN_LOOP] 567993733274 | robot_frequency | [216.7578223527303,60,216.8759804657637]
robot_main , [CONTROLLER] 567993733274 | speed_controller | [0.0,15.16015625,1.7576699218749998]
robot_main , [CONTROLLER] 567993733274 | stability_controller | [1.7576699218749998,0.6570824935241392,11.848365594468344]
robot_main , [MAIN_LOOP] 567993733324 | robot_frequency | [216.8075765325305,71,216.8759804657637]
robot_main , [CONTROLLER] 567993733324 | speed_controller | [0.0,15.0859375,1.7529570312499998]
robot_main , [CONTROLLER] 567993733324 | stability_controller | [1.7529570312499998,0.7467026114953306,-15.388370061153942]
robot_main , [MAIN_LOOP] 567993733375 | robot_frequency | [216.8464042016295,82,216.8759804657637]
robot_main , [CONTROLLER] 567993733375 | speed_controller | [0.0,14.7265625,1.7301367187499999]
robot_main , [CONTROLLER] 567993733375 | stability_controller | [1.7301367187499999,0.8311344071137811,-11.67071222370058]
robot_main , [MAIN_LOOP] 567993733426 | robot_frequency | [216.79368286438878,93,216.8759804657637]
robot_main , [CONTROLLER] 567993733426 | speed_controller | [0.0,14.64453125,1.724927734375]
robot_main , [CONTROLLER] 567993733426 | stability_controller | [1.724927734375,0.8896751974556455,-11.0136640922949]
robot_main , [MAIN_LOOP] 567993733477 | robot_frequency | [217.76012010642114,3,216.71485832428513]
robot_main , [CONTROLLER] 567993733477 | speed_controller | [0.0,14.24609375,1.699626953125]
robot_main , [CONTROLLER] 567993733477 | stability_controller | [1.699626953125,0.9668555437764808,-1.014834221348984]
robot_main , [MAIN_LOOP] 567993733527 | robot_frequency | [216.9430049448963,14,216.71485832428513]
robot_main , [CONTROLLER] 567993733527 | speed_controller | [0.0,13.453125,1.6492734375]
robot_main , [CONTROLLER] 567993733527 | stability_controller | [1.6492734375,0.9879845426754317,4.980921994399987]
robot_main , [MAIN_LOOP] 567993733578 | robot_frequency | [216.6042446205706,25,216.71485832428513]
robot_main , [CONTROLLER] 567993733578 | speed_controller | [0.0,14.23046875,1.698634765625]
robot_main , [CONTROLLER] 567993733578 | stability_controller | [1.698634765625,0.9908550398481694,42.25653541255752]
robot_main , [MAIN_LOOP] 567993733629 | robot_frequency | [216.66294738819585,36,216.71485832428513]
robot_main , [CONTROLLER] 567993733629 | speed_controller | [0.0,14.953125,1.7445234374999998]
robot_main , [CONTROLLER] 567993733629 | stability_controller | [1.7445234374999998,1.0389916461521786,4.800257712897607]
robot_main , [MAIN_LOOP] 567993733680 | robot_frequency | [216.7953597101136,47,216.71485832428513]
robot_main , [CONTROLLER] 567993733680 | speed_controller | [0.0,13.921875,1.6790390624999998]
robot_main , [CONTROLLER] 567993733680 | stability_controller | [1.6790390624999998,1.1229014585650683,-53.680227542217196]
robot_main , [MAIN_LOOP] 567993733730 | robot_frequency | [216.9145913068474,58,216.71485832428513]
robot_main , [CONTROLLER] 567993733730 | speed_controller | [0.0,12.40234375,1.582548828125]
robot_main , [CONTROLLER] 567993733730 | stability_controller | [1.582548828125,1.171336274829734,0.06907527266666413]
robot_main , [MAIN_LOOP] 567993733781 | robot_frequency | [216.99414340817626,69,216.71485832428513]
robot_main , [CONTROLLER] 567993733781 | speed_controller | [0.0,12.1796875,1.56841015625]
robot_main , [CONTROLLER] 567993733781 | stability_controller | [1.56841015625,1.1828977800358687,4.528926734359404]
robot_main , [MAIN_LOOP] 567993733832 | robot_frequency | [216.7366737660487,80,216.71485832428513]
robot_main , [CONTROLLER] 567993733832 | speed_controller | [0.0,12.421875,1.5837890625]
robot_main , [CONTROLLER] 567993733832 | stability_controller | [1.5837890625,1.194288098671245,3.301056443595787]
robot_main , [MAIN_LOOP] 567993733883 | robot_frequency | [216.79123074359944,91,216.71485832428513]
robot_main , [CONTROLLER] 567993733883 | speed_controller | [0.0,12.5078125,1.58924609375]
robot_main , [CONTROLLER] 567993733883 | stability_controller | [1.58924609375,1.2128692511629031,13.516957113307697]
robot_main , [MAIN_LOOP] 567993733934 | robot_frequency | [217.1677005461004,1,216.6574696867775]
robot_main , [CONTROLLER] 567993733934 | speed_controller | [0.0,12.0859375,1.56245703125]
robot_main , [CONTROLLER] 567993733934 | stability_controller | [1.56245703125,1.2687794017844038,-8.081441212580849]
robot_main , [MAIN_LOOP] 567993733984 | robot_frequency | [216.89781684494497,12,216.6574696867775]
robot_main , [CONTROLLER] 567993733984 | speed_controller | [0.0,10.890625,1.4865546875]
robot_main , [CONTROLLER] 567993733984 | stability_controller | [1.4865546875,1.2945921142024728,-34.22067638290893]
robot_main , [MAIN_LOOP] 567993734035 | robot_frequency | [217.14877890747732,23,216.6574696867775]
robot_main , [CONTROLLER] 567993734035 | speed_controller | [0.0,9.9921875,1.42950390625]
robot_main , [CONTROLLER] 567993734035 | stability_controller | [1.42950390625,1.3066454026859085,-8.947908737165026]
robot_main , [MAIN_LOOP] 567993734086 | robot_frequency | [217.17975820959956,34,216.6574696867775]
robot_main , [CONTROLLER] 567993734086 | speed_controller | [0.0,9.5625,1.4022187499999998]
robot_main , [CONTROLLER] 567993734086 | stability_controller | [1.4022187499999998,1.3062346971423497,0.5523381255645177]
robot_main , [MAIN_LOOP] 567993734136 | robot_frequency | [217.12278306557462,45,216.6574696867775]
robot_main , [CONTROLLER] 567993734136 | speed_controller | [0.0,8.90625,1.3605468749999998]
robot_main , [CONTROLLER] 567993734136 | stability_controller | [1.3605468749999998,1.3303646242238363,-33.18090525754538]
robot_main , [MAIN_LOOP] 567993734187 | robot_frequency | [217.14920969967733,56,216.6574696867775]
robot_main , [CONTROLLER] 567993734187 | speed_controller | [0.0,7.78125,1.289109375]
robot_main , [CONTROLLER] 567993734187 | stability_controller | [1.289109375,1.3461711700941965,-22.82384163870701]
robot_main , [MAIN_LOOP] 567993734238 | robot_frequency | [217.18548911295582,67,216.6574696867775]
robot_main , [CONTROLLER] 567993734238 | speed_controller | [0.0,6.849609375,1.2299501953125]
robot_main , [CONTROLLER] 567993734238 | stability_controller | [1.2299501953125,1.3535777219414618,-12.315944894437575]
robot_main , [MAIN_LOOP] 567993734288 | robot_frequency | [217.2144158858755,78,216.6574696867775]
robot_main , [CONTROLLER] 567993734288 | speed_controller | [0.0,6.583984375,1.2130830078125]
robot_main , [CONTROLLER] 567993734288 | stability_controller | [1.2130830078125,1.315906915945381,4.199522062446628]
robot_main , [MAIN_LOOP] 567993734339 | robot_frequency | [217.23431190603665,89,216.6574696867775]
robot_main , [CONTROLLER] 567993734339 | speed_controller | [0.0,6.66015625,1.2179199218749999]
robot_main , [CONTROLLER] 567993734339 | stability_controller | [1.2179199218749999,1.3063071814658458,-1.8364037244212574]
robot_main , [MAIN_LOOP] 567993734389 | robot_frequency | [217.1828594685894,100,216.6574696867775]
robot_main , [CONTROLLER] 567993734389 | speed_controller | [0.0,5.634765625,1.1528076171875]
robot_main , [CONTROLLER] 567993734389 | stability_controller | [1.1528076171875,1.3333563836583495,-12.303491050139655]
robot_main , [CONTROLLER] 567993734644 | speed_controller | [0.0,1.3701171875,0.88200244140625]
robot_main , [CONTROLLER] 567993734644 | stability_controller | [0.88200244140625,1.2597155042194088,-11.020533704482055]
robot_main , [MAIN_LOOP] 567993734694 | robot_frequency | [216.46003546308972,65,217.1828594685894]
robot_main , [CONTROLLER] 567993734694 | speed_controller | [0.0,0.73876953125,0.8419118652343749]
robot_main , [CONTROLLER] 567993734694 | stability_controller | [0.8419118652343749,1.2047800017647792,-1.761924846229718]
robot_main , [MAIN_LOOP] 567993734745 | robot_frequency | [216.54872658660838,76,217.1828594685894]
robot_main , [CONTROLLER] 567993734745 | speed_controller | [0.0,0.4427490234375,0.8231145629882812]
robot_main , [CONTROLLER] 567993734745 | stability_controller | [0.8231145629882812,1.1740947322541109,-13.501399177459923]
robot_main , [MAIN_LOOP] 567993734796 | robot_frequency | [216.56726479354174,87,217.1828594685894]
robot_main , [CONTROLLER] 567993734796 | speed_controller | [0.0,-0.0926513671875,0.7890892632507648]
robot_main , [CONTROLLER] 567993734796 | stability_controller | [0.7890892632507648,1.1566213835200683,-3.7597860498627282]
robot_main , [MAIN_LOOP] 567993734846 | robot_frequency | [216.65850413116002,98,217.1828594685894]
robot_main , [CONTROLLER] 567993734846 | speed_controller | [0.0,-1.1025390625,0.7232674729689506]
robot_main , [CONTROLLER] 567993734846 | stability_controller | [0.7232674729689506,1.1623708903796457,-20.223508606101152]
robot_main , [MAIN_LOOP] 567993734897 | robot_frequency | [217.3336965503299,8,216.54979600851354]
robot_main , [CONTROLLER] 567993734897 | speed_controller | [0.0,-2.23046875,0.6466818089266789]
robot_main , [CONTROLLER] 567993734897 | stability_controller | [0.6466818089266789,1.111787979551528,1.5259617471615128]
robot_main , [MAIN_LOOP] 567993734948 | robot_frequency | [216.89636680589584,19,216.54979600851354]
robot_main , [CONTROLLER] 567993734948 | speed_controller | [0.0,-2.3125,0.6353342272778291]
robot_main , [CONTROLLER] 567993734948 | stability_controller | [0.6353342272778291,1.069956642553886,-17.605625807508407]
robot_main , [MAIN_LOOP] 567993734999 | robot_frequency | [216.58210234948578,30,216.54979600851354]
robot_main , [CONTROLLER] 567993734999 | speed_controller | [0.0,-3.5888671875,0.546125648365055]
robot_main , [CONTROLLER] 567993734999 | stability_controller | [0.546125648365055,1.0641792852573018,-17.97970116656687]
robot_main , [MAIN_LOOP] 567993735050 | robot_frequency | [216.6298253868344,41,216.54979600851354]
robot_main , [CONTROLLER] 567993735050 | speed_controller | [0.0,-4.35546875,0.4870120180103013]
robot_main , [CONTROLLER] 567993735050 | stability_controller | [0.4870120180103013,1.0275430630887181,-22.3742373390484]
robot_main , [MAIN_LOOP] 567993735101 | robot_frequency | [216.3760843050738,52,216.54979600851354]
robot_main , [CONTROLLER] 567993735101 | speed_controller | [0.0,-5.408203125,0.4069111025895008]
robot_main , [CONTROLLER] 567993735101 | stability_controller | [0.4069111025895008,0.9984569494843919,-11.146416495721006]
robot_main , [MAIN_LOOP] 567993735152 | robot_frequency | [216.53961330152939,63,216.54979600851354]
robot_main , [CONTROLLER] 567993735152 | speed_controller | [0.0,-6.083984375,0.3477720995564495]
robot_main , [CONTROLLER] 567993735152 | stability_controller | [0.3477720995564495,0.934819382297789,-5.472424820345646]
robot_main , [MAIN_LOOP] 567993735202 | robot_frequency | [216.67086849096677,74,216.54979600851354]
robot_main , [CONTROLLER] 567993735202 | speed_controller | [0.0,-6.498046875,0.30535913152136074]
robot_main , [CONTROLLER] 567993735202 | stability_controller | [0.30535913152136074,0.8957727904259467,-11.410298527753941]
robot_main , [MAIN_LOOP] 567993735253 | robot_frequency | [216.64153821754965,85,216.54979600851354]
robot_main , [CONTROLLER] 567993735253 | speed_controller | [0.0,-7.078125,0.2500554778501873]
robot_main , [CONTROLLER] 567993735253 | stability_controller | [0.2500554778501873,0.8447959803754508,8.296407592126648]
robot_main , [MAIN_LOOP] 567993735304 | robot_frequency | [216.6087161003753,96,216.54979600851354]
robot_main , [CONTROLLER] 567993735304 | speed_controller | [0.0,-7.43359375,0.20723964657965271]
robot_main , [CONTROLLER] 567993735304 | stability_controller | [0.20723964657965271,0.7909330154127958,-9.139868364381215]
robot_main , [MAIN_LOOP] 567993735355 | robot_frequency | [214.89133530115953,6,216.64786291697484]
robot_main , [CONTROLLER] 567993735355 | speed_controller | [0.0,-7.650390625,0.17386187357274047]
robot_main , [CONTROLLER] 567993735355 | stability_controller | [0.17386187357274047,0.7215155641748456,-6.051192839936402]
robot_main , [MAIN_LOOP] 567993735405 | robot_frequency | [216.49118499425924,17,216.64786291697484]
robot_main , [CONTROLLER] 567993735405 | speed_controller | [0.0,-7.837890625,0.14122113984432233]
robot_main , [CONTROLLER] 567993735405 | stability_controller | [0.14122113984432233,0.6890976383056269,-19.206540083452833]
robot_main , [MAIN_LOOP] 567993735456 | robot_frequency | [216.84270293952196,28,216.64786291697484]
robot_main , [CONTROLLER] 567993735456 | speed_controller | [0.0,-8.5,0.07632623542081729]
robot_main , [CONTROLLER] 567993735456 | stability_controller | [0.07632623542081729,0.6368780337884994,-10.37849956859173]
robot_main , [MAIN_LOOP] 567993735507 | robot_frequency | [216.74609726015538,39,216.64786291697484]
robot_main , [CONTROLLER] 567993735507 | speed_controller | [0.0,-8.95703125,0.02471183316717085]
robot_main , [CONTROLLER] 567993735507 | stability_controller | [0.02471183316717085,0.5823411602657032,-16.02816823185792]
robot_main , [MAIN_LOOP] 567993735558 | robot_frequency | [216.60943132286786,50,216.64786291697484]
robot_main , [CONTROLLER] 567993735558 | speed_controller | [0.0,-9.21875,-0.01677105367714382]
robot_main , [CONTROLLER] 567993735558 | stability_controller | [-0.01677105367714382,0.5214103767325557,-5.81482563577888]
robot_main , [MAIN_LOOP] 567993735609 | robot_frequency | [216.37186129704642,61,216.64786291697484]
robot_main , [CONTROLLER] 567993735609 | speed_controller | [0.0,-9.37890625,-0.053015098367536706]
robot_main , [CONTROLLER] 567993735609 | stability_controller | [-0.053015098367536706,0.44673689810891204,-1.200851833730419]
robot_main , [MAIN_LOOP] 567993735660 | robot_frequency | [216.39771255434582,72,216.64786291697484]
robot_main , [CONTROLLER] 567993735660 | speed_controller | [0.0,-9.27734375,-0.07066101971007721]
robot_main , [CONTROLLER] 567993735660 | stability_controller | [-0.07066101971007721,0.393935808680017,-2.8642436672152867]
robot_main , [MAIN_LOOP] 567993735710 | robot_frequency | [216.51260825917285,83,216.64786291697484]
robot_main , [CONTROLLER] 567993735710 | speed_controller | [0.0,-9.39453125,-0.10317174844182864]
robot_main , [CONTROLLER] 567993735710 | stability_controller | [-0.10317174844182864,0.33975134258494377,-10.575426007304074]
robot_main , [MAIN_LOOP] 567993735761 | robot_frequency | [216.61608672547223,94,216.64786291697484]
robot_main , [CONTROLLER] 567993735761 | speed_controller | [0.0,-9.5,-0.13614642246598224]
robot_main , [CONTROLLER] 567993735761 | stability_controller | [-0.13614642246598224,0.28748425038114445,-7.988182276516012]
