LOGGING STARTED
robot_main , [MAIN_LOOP] 567993629750 | kalman_calibration | [-1.2547446067887749,2.1380283336932252e-4]
robot_main , [CONTROLLER] 567993669271 | stability_controller | [0.7949999999999999,1.6197739020968314,-12.286407828983364]
robot_main , [MAIN_LOOP] 567993669324 | robot_frequency | [94.42872186722445,70,95.39506539464706]
robot_main , [CONTROLLER] 567993669324 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669324 | stability_controller | [0.7949999999999999,1.6187956881502898,-12.828587606073386]
robot_main , [MAIN_LOOP] 567993669378 | robot_frequency | [94.56469210076915,75,95.39506539464706]
robot_main , [CONTROLLER] 567993669378 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669378 | stability_controller | [0.7949999999999999,1.6176231224495725,-14.065454508988207]
robot_main , [MAIN_LOOP] 567993669432 | robot_frequency | [94.38153861782821,80,95.39506539464706]
robot_main , [CONTROLLER] 567993669432 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669432 | stability_controller | [0.7949999999999999,1.61736708541721,-12.822578847408236]
robot_main , [MAIN_LOOP] 567993669485 | robot_frequency | [94.55727494773194,85,95.39506539464706]
robot_main , [CONTROLLER] 567993669485 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669485 | stability_controller | [0.7949999999999999,1.6141504364739014,-13.337383164531493]
robot_main , [MAIN_LOOP] 567993669539 | robot_frequency | [94.37930572588617,90,95.39506539464706]
robot_main , [CONTROLLER] 567993669539 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669539 | stability_controller | [0.7949999999999999,1.6156652102162927,-12.457784028032044]
robot_main , [MAIN_LOOP] 567993669593 | robot_frequency | [94.48187337629801,95,95.39506539464706]
robot_main , [CONTROLLER] 567993669593 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669593 | stability_controller | [0.7949999999999999,1.6149461354669292,-13.691976914626556]
robot_main , [MAIN_LOOP] 567993669646 | robot_frequency | [94.3519626320325,100,95.39506539464706]
robot_main , [CONTROLLER] 567993669646 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669646 | stability_controller | [0.7949999999999999,1.6067746824783946,-11.750547328073178]
robot_main , [MAIN_LOOP] 567993669701 | robot_frequency | [91.46289035009775,4,94.3519626320325]
robot_main , [CONTROLLER] 567993669701 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669701 | stability_controller | [0.7949999999999999,1.6046452749052937,-13.751521473676869]
robot_main , [MAIN_LOOP] 567993669754 | robot_frequency | [91.65710431617097,9,94.3519626320325]
robot_main , [CONTROLLER] 567993669754 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669754 | stability_controller | [0.7949999999999999,1.6079317242229831,-13.125800469257374]
robot_main , [MAIN_LOOP] 567993669808 | robot_frequency | [93.22095375711385,14,94.3519626320325]
robot_main , [CONTROLLER] 567993669808 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669808 | stability_controller | [0.7949999999999999,1.6062372443653634,-13.432825376327804]
robot_main , [MAIN_LOOP] 567993669862 | robot_frequency | [92.8018841121651,19,94.3519626320325]
robot_main , [CONTROLLER] 567993669862 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669862 | stability_controller | [0.7949999999999999,1.6017458896994508,-12.651716049470291]
robot_main , [MAIN_LOOP] 567993669915 | robot_frequency | [93.43613463787256,24,94.3519626320325]
robot_main , [CONTROLLER] 567993669915 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669915 | stability_controller | [0.7949999999999999,1.6021260000458315,-14.26023483441142]
robot_main , [MAIN_LOOP] 567993669969 | robot_frequency | [93.22527617860698,29,94.3519626320325]
robot_main , [CONTROLLER] 567993669969 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993669969 | stability_controller | [0.7949999999999999,1.5944069545204318,-12.397414029271243]
robot_main , [MAIN_LOOP] 567993670022 | robot_frequency | [93.6075779703047,34,94.3519626320325]
robot_main , [CONTROLLER] 567993670022 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670022 | stability_controller | [0.7949999999999999,1.5935835798254894,-14.236633348753447]
robot_main , [MAIN_LOOP] 567993670076 | robot_frequency | [93.44517890820703,39,94.3519626320325]
robot_main , [CONTROLLER] 567993670076 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670076 | stability_controller | [0.7949999999999999,1.5897961661416815,-12.256559566592047]
robot_main , [MAIN_LOOP] 567993670131 | robot_frequency | [93.47673237379769,44,94.3519626320325]
robot_main , [CONTROLLER] 567993670131 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670131 | stability_controller | [0.7949999999999999,1.5867250289301014,-13.224633669661879]
robot_main , [MAIN_LOOP] 567993670184 | robot_frequency | [93.33921572341859,49,94.3519626320325]
robot_main , [CONTROLLER] 567993670184 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670184 | stability_controller | [0.7949999999999999,1.5846520729119276,-12.057931716522289]
robot_main , [MAIN_LOOP] 567993670238 | robot_frequency | [93.56496893940177,54,94.3519626320325]
robot_main , [CONTROLLER] 567993670238 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670238 | stability_controller | [0.7949999999999999,1.5810337092374638,-12.797408952540568]
robot_main , [MAIN_LOOP] 567993670292 | robot_frequency | [93.35073735655155,59,94.3519626320325]
robot_main , [CONTROLLER] 567993670292 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670292 | stability_controller | [0.7949999999999999,1.5792096345467985,-12.626366494908975]
robot_main , [MAIN_LOOP] 567993670345 | robot_frequency | [93.59579313875486,64,94.3519626320325]
robot_main , [CONTROLLER] 567993670345 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670345 | stability_controller | [0.7949999999999999,1.5775822562587842,-12.182990566808394]
robot_main , [MAIN_LOOP] 567993670399 | robot_frequency | [93.48874262668879,69,94.3519626320325]
robot_main , [CONTROLLER] 567993670399 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670399 | stability_controller | [0.7949999999999999,1.57253421825155,-11.731765971722085]
robot_main , [MAIN_LOOP] 567993670455 | robot_frequency | [93.49265501845217,74,94.3519626320325]
robot_main , [CONTROLLER] 567993670455 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670455 | stability_controller | [0.7949999999999999,1.5689501260157224,-11.909795529864535]
robot_main , [MAIN_LOOP] 567993670510 | robot_frequency | [93.28328590023894,79,94.3519626320325]
robot_main , [CONTROLLER] 567993670510 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670510 | stability_controller | [0.7949999999999999,1.5631543690424536,-11.328049742156105]
robot_main , [MAIN_LOOP] 567993670565 | robot_frequency | [93.2017685835498,84,94.3519626320325]
robot_main , [CONTROLLER] 567993670565 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670565 | stability_controller | [0.7949999999999999,1.5613160995578717,-11.4880821527896]
robot_main , [MAIN_LOOP] 567993670621 | robot_frequency | [92.92212826400166,89,94.3519626320325]
robot_main , [CONTROLLER] 567993670621 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670621 | stability_controller | [0.7949999999999999,1.5605148537955207,-11.280984339754564]
robot_main , [MAIN_LOOP] 567993670674 | robot_frequency | [93.07560867820763,94,94.3519626320325]
robot_main , [CONTROLLER] 567993670674 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670674 | stability_controller | [0.7949999999999999,1.5600549398999075,-13.575955920390099]
robot_main , [MAIN_LOOP] 567993670729 | robot_frequency | [92.94515325322159,99,94.3519626320325]
robot_main , [CONTROLLER] 567993670729 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670729 | stability_controller | [0.7949999999999999,1.5568329661768614,-11.715779541965947]
robot_main , [MAIN_LOOP] 567993670784 | robot_frequency | [95.28596993344395,3,93.01736463764135]
robot_main , [CONTROLLER] 567993670784 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670784 | stability_controller | [0.7949999999999999,1.5537020002160975,-13.471241516296532]
robot_main , [MAIN_LOOP] 567993670838 | robot_frequency | [92.62498565474884,8,93.01736463764135]
robot_main , [CONTROLLER] 567993670838 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670838 | stability_controller | [0.7949999999999999,1.5493181494102195,-11.37622979587241]
robot_main , [MAIN_LOOP] 567993670891 | robot_frequency | [93.81151834398841,13,93.01736463764135]
robot_main , [CONTROLLER] 567993670891 | speed_controller | [0.0,0.0,0.0,0.7949999999999999]
robot_main , [CONTROLLER] 567993670891 | stability_controller | [0.7949999999999999,1.5505202275954029,-13.083581790740816]
robot_main , [MAIN_LOOP] 567993670946 | robot_frequency | [99.40328708645676,19,93.01736463764135]
robot_main , [CONTROLLER] 567993670946 | speed_controller | [0.0,0.0,-0.1302490234375,0.7866824992292386]
robot_main , [CONTROLLER] 567993670946 | stability_controller | [0.7866824992292386,1.5489385964795501,-23.65816429894845]
robot_main , [MAIN_LOOP] 567993670996 | robot_frequency | [142.63863494573445,30,93.01736463764135]
robot_main , [CONTROLLER] 567993670996 | speed_controller | [0.0,0.0,-0.350830078125,0.7717150993787364]
robot_main , [CONTROLLER] 567993670996 | stability_controller | [0.7717150993787364,1.467629301226082,4.692318172870669]
robot_main , [MAIN_LOOP] 567993671047 | robot_frequency | [162.50379876789424,41,93.01736463764135]
robot_main , [CONTROLLER] 567993671047 | speed_controller | [0.0,0.0,-0.798095703125,0.7411711649799109]
robot_main , [CONTROLLER] 567993671047 | stability_controller | [0.7411711649799109,1.4086431535326522,-12.10187740101128]
robot_main , [MAIN_LOOP] 567993671098 | robot_frequency | [173.78502076840985,52,93.01736463764135]
robot_main , [CONTROLLER] 567993671098 | speed_controller | [0.0,0.0,-1.150390625,0.7163005866068269]
robot_main , [CONTROLLER] 567993671098 | stability_controller | [0.7163005866068269,1.3776548223050795,-34.77172500231581]
robot_main , [MAIN_LOOP] 567993671149 | robot_frequency | [181.3301332977524,63,93.01736463764135]
robot_main , [CONTROLLER] 567993671149 | speed_controller | [0.0,0.0,-2.37890625,0.6336202513194148]
robot_main , [CONTROLLER] 567993671149 | stability_controller | [0.6336202513194148,1.3691201567958446,-22.829642806297574]
robot_main , [MAIN_LOOP] 567993671199 | robot_frequency | [186.69880178077372,74,93.01736463764135]
robot_main , [CONTROLLER] 567993671199 | speed_controller | [0.0,0.0,-2.876953125,0.5939782924431346]
robot_main , [CONTROLLER] 567993671199 | stability_controller | [0.5939782924431346,1.2912853868843148,-0.11954922156811065]
robot_main , [MAIN_LOOP] 567993671250 | robot_frequency | [190.54919471237628,85,93.01736463764135]
robot_main , [CONTROLLER] 567993671250 | speed_controller | [0.0,0.0,-2.8603515625,0.5873355427908682]
robot_main , [CONTROLLER] 567993671250 | stability_controller | [0.5873355427908682,1.206864096161175,29.806942910643812]
robot_main , [MAIN_LOOP] 567993671301 | robot_frequency | [193.54191353330577,96,93.01736463764135]
robot_main , [CONTROLLER] 567993671301 | speed_controller | [0.0,0.0,-2.1181640625,0.6277531563690136]
robot_main , [CONTROLLER] 567993671301 | stability_controller | [0.6277531563690136,1.1252308002441886,47.82179097128481]
robot_main , [MAIN_LOOP] 567993671351 | robot_frequency | [217.40409067838414,6,194.49773333849345]
robot_main , [CONTROLLER] 567993671351 | speed_controller | [0.0,0.0,-2.4404296875,0.6013859706636722]
robot_main , [CONTROLLER] 567993671351 | stability_controller | [0.6013859706636722,1.1481633148487511,-35.59253210607636]
robot_main , [MAIN_LOOP] 567993671402 | robot_frequency | [217.38857598227077,17,194.49773333849345]
robot_main , [CONTROLLER] 567993671402 | speed_controller | [0.0,0.0,-3.873046875,0.5022244023487874]
robot_main , [CONTROLLER] 567993671402 | stability_controller | [0.5022244023487874,1.0901055080689435,-15.733617676285533]
robot_main , [MAIN_LOOP] 567993671453 | robot_frequency | [217.3687607242669,28,194.49773333849345]
robot_main , [CONTROLLER] 567993671453 | speed_controller | [0.0,0.0,-4.19140625,0.47137192297998987]
robot_main , [CONTROLLER] 567993671453 | stability_controller | [0.47137192297998987,0.970552914172252,227.33127249288862]
robot_main , [MAIN_LOOP] 567993671503 | robot_frequency | [217.3630048679051,39,194.49773333849345]
robot_main , [CONTROLLER] 567993671503 | speed_controller | [0.0,0.0,-1.3671875,0.6438300485194631]
robot_main , [CONTROLLER] 567993671503 | stability_controller | [0.6438300485194631,0.8796090721381274,-5.007280793127874]
robot_main , [MAIN_LOOP] 567993671554 | robot_frequency | [217.35798846919562,50,194.49773333849345]
robot_main , [CONTROLLER] 567993671554 | speed_controller | [0.0,0.0,-3.0947265625,0.5288568517213426]
robot_main , [CONTROLLER] 567993671554 | stability_controller | [0.5288568517213426,0.9880346654260923,-66.60160612746554]
robot_main , [MAIN_LOOP] 567993671605 | robot_frequency | [217.11127142170574,61,194.49773333849345]
robot_main , [CONTROLLER] 567993671605 | speed_controller | [0.0,0.0,-6.640625,0.28934187751896384]
robot_main , [CONTROLLER] 567993671605 | stability_controller | [0.28934187751896384,0.9728313383865771,8.919691754605811]
robot_main , [MAIN_LOOP] 567993671655 | robot_frequency | [217.13986157655472,72,194.49773333849345]
robot_main , [CONTROLLER] 567993671655 | speed_controller | [0.0,0.0,-4.939453125,0.3805112353633594]
robot_main , [CONTROLLER] 567993671655 | stability_controller | [0.3805112353633594,0.7743989797356314,49.756977157630175]
robot_main , [MAIN_LOOP] 567993671706 | robot_frequency | [217.17397889744333,83,194.49773333849345]
robot_main , [CONTROLLER] 567993671706 | speed_controller | [0.0,0.0,-3.1337890625,0.48581585203837313]
robot_main , [CONTROLLER] 567993671706 | stability_controller | [0.48581585203837313,0.7564631063562325,1.8138530416738217]
robot_main , [MAIN_LOOP] 567993671757 | robot_frequency | [217.13720176621064,94,194.49773333849345]
robot_main , [CONTROLLER] 567993671757 | speed_controller | [0.0,0.0,-3.0869140625,0.4804571172009891]
robot_main , [CONTROLLER] 567993671757 | stability_controller | [0.4804571172009891,0.7310970539775727,15.047401596861194]
robot_main , [MAIN_LOOP] 567993671807 | robot_frequency | [217.327775742008,4,217.11690651578274]
robot_main , [CONTROLLER] 567993671807 | speed_controller | [0.0,0.0,-2.9296875,0.4825266573887056]
robot_main , [CONTROLLER] 567993671807 | stability_controller | [0.4825266573887056,0.7271454358613888,-11.424428528835671]
robot_main , [MAIN_LOOP] 567993671858 | robot_frequency | [216.31145022696091,15,217.11690651578274]
robot_main , [CONTROLLER] 567993671858 | speed_controller | [0.0,0.0,-3.5771484375,0.4323846045053069]
robot_main , [CONTROLLER] 567993671858 | stability_controller | [0.4323846045053069,0.6833953483790051,65.44852062323247]
robot_main , [MAIN_LOOP] 567993671909 | robot_frequency | [216.77151896220386,26,217.11690651578274]
robot_main , [CONTROLLER] 567993671909 | speed_controller | [0.0,0.0,-2.376953125,0.5007395178799489]
robot_main , [CONTROLLER] 567993671909 | stability_controller | [0.5007395178799489,0.6226157384013707,8.519822249710428]
robot_main , [MAIN_LOOP] 567993671960 | robot_frequency | [216.85394391106908,37,217.11690651578274]
robot_main , [CONTROLLER] 567993671960 | speed_controller | [0.0,0.0,-2.70703125,0.47343261958011135]
robot_main , [CONTROLLER] 567993671960 | stability_controller | [0.47343261958011135,0.6575132485306255,-23.039537304386524]
robot_main , [MAIN_LOOP] 567993672010 | robot_frequency | [216.99081568601596,48,217.11690651578274]
robot_main , [CONTROLLER] 567993672010 | speed_controller | [0.0,0.0,-3.05078125,0.44323428021282596]
robot_main , [CONTROLLER] 567993672010 | stability_controller | [0.44323428021282596,0.6145388905498569,5.784003642251188]
robot_main , [MAIN_LOOP] 567993672061 | robot_frequency | [217.00557015593128,59,217.11690651578274]
robot_main , [CONTROLLER] 567993672061 | speed_controller | [0.0,0.0,-2.625,0.4630741544171906]
