LOGGING STARTED
robot_main , [MAIN_LOOP] 567993632583 | kalman_calibration | [3.5283488797369102,-0.01332052738414592]
robot_main , [CONTROLLER] 567993657084 | stability_controller | [-0.5926384368573294,-0.3019898664241488,205.64943804682937]
robot_main , [MAIN_LOOP] 567993657136 | robot_frequency | [152.60187707869125,12,152.51980181241572]
robot_main , [CONTROLLER] 567993657136 | speed_controller | [0.0,0.0,1.22119140625,-0.06625537988611403]
robot_main , [CONTROLLER] 567993657136 | stability_controller | [-0.06625537988611403,-0.4506989509070151,39.405449866805625]
robot_main , [MAIN_LOOP] 567993657191 | robot_frequency | [150.53759086519466,20,152.51980181241572]
robot_main , [CONTROLLER] 567993657191 | speed_controller | [0.0,0.0,10.02734375,0.5105201672967719]
robot_main , [CONTROLLER] 567993657191 | stability_controller | [0.5105201672967719,-0.29367904425222774,37.7619931410715]
robot_main , [MAIN_LOOP] 567993657243 | robot_frequency | [151.30803362738484,28,152.51980181241572]
robot_main , [CONTROLLER] 567993657243 | speed_controller | [0.0,0.0,8.26953125,0.4263624262074204]
robot_main , [CONTROLLER] 567993657243 | stability_controller | [0.4263624262074204,0.1646802959671871,-166.08550636904033]
robot_main , [MAIN_LOOP] 567993657506 | robot_frequency | [151.94588614339665,68,152.51980181241572]
robot_main , [CONTROLLER] 567993657506 | speed_controller | [0.0,0.0,2.8984375,0.0665926529715557]
robot_main , [CONTROLLER] 567993657506 | stability_controller | [0.0665926529715557,0.28065680203976834,-82.70919330002137]
robot_main , [MAIN_LOOP] 567993657560 | robot_frequency | [151.5811735011675,76,152.51980181241572]
robot_main , [CONTROLLER] 567993657560 | speed_controller | [0.0,0.0,-4.0234375,-0.3729845114946486]
robot_main , [CONTROLLER] 567993657560 | stability_controller | [-0.3729845114946486,0.45930405729842283,-115.13993766417282]
robot_main , [MAIN_LOOP] 567993657613 | robot_frequency | [151.485623971021,84,152.51980181241572]
robot_main , [CONTROLLER] 567993657613 | speed_controller | [0.0,0.0,-11.84765625,-0.8941713198181362]
robot_main , [CONTROLLER] 567993657613 | stability_controller | [-0.8941713198181362,0.38574512931583355,-51.92652177441635]
robot_main , [MAIN_LOOP] 567993657666 | robot_frequency | [151.5568167890654,92,152.51980181241572]
robot_main , [CONTROLLER] 567993657666 | speed_controller | [0.0,0.0,-11.72265625,-0.9223911057096095]
robot_main , [CONTROLLER] 567993657666 | stability_controller | [-0.9223911057096095,-0.03038402455471662,96.24630771126347]
robot_main , [MAIN_LOOP] 567993657718 | robot_frequency | [151.71172533257948,100,152.51980181241572]
robot_main , [CONTROLLER] 567993657718 | speed_controller | [0.0,0.0,-5.13671875,-0.5271272763121062]
robot_main , [CONTROLLER] 567993657718 | stability_controller | [-0.5271272763121062,-0.2841655956869814,49.22332366899833]
robot_main , [MAIN_LOOP] 567993657770 | robot_frequency | [153.46498977900146,7,151.71172533257948]
robot_main , [CONTROLLER] 567993657770 | speed_controller | [0.0,0.0,-0.20306396484375,-0.2184236298083972]
robot_main , [CONTROLLER] 567993657770 | stability_controller | [-0.2184236298083972,-0.2857566956161268,5.48802591222628]
robot_main , [MAIN_LOOP] 567993657825 | robot_frequency | [150.26776176822784,15,151.71172533257948]
robot_main , [CONTROLLER] 567993657825 | speed_controller | [0.0,0.0,-3.53515625,-0.43251684178219624]
robot_main , [CONTROLLER] 567993657825 | stability_controller | [-0.43251684178219624,-0.10668150972608507,-95.74810837285432]
robot_main , [MAIN_LOOP] 567993657877 | robot_frequency | [151.13892371356408,23,151.71172533257948]
robot_main , [CONTROLLER] 567993657877 | speed_controller | [0.0,0.0,-12.5546875,-1.0321156847236537]
robot_main , [CONTROLLER] 567993657877 | stability_controller | [-1.0321156847236537,-0.1599692870213221,-49.14427255025211]
robot_main , [MAIN_LOOP] 567993657931 | robot_frequency | [150.59391157898784,31,151.71172533257948]
robot_main , [CONTROLLER] 567993657931 | speed_controller | [0.0,0.0,-10.23046875,-0.9209572089642144]
robot_main , [CONTROLLER] 567993657931 | stability_controller | [-0.9209572089642144,-0.5734997828132897,216.0638024885828]
robot_main , [MAIN_LOOP] 567993657983 | robot_frequency | [151.11195540090756,39,151.71172533257948]
robot_main , [CONTROLLER] 567993657983 | speed_controller | [0.0,0.0,-0.306396484375,-0.3038692829862386]
robot_main , [CONTROLLER] 567993657983 | stability_controller | [-0.3038692829862386,-0.8076837965478633,63.15895719991248]
robot_main , [MAIN_LOOP] 567993658035 | robot_frequency | [151.529006832541,47,151.71172533257948]
robot_main , [CONTROLLER] 567993658035 | speed_controller | [0.0,0.0,2.9775390625,-0.08901056605318194]
robot_main , [CONTROLLER] 567993658035 | stability_controller | [-0.08901056605318194,-0.6281170542578802,-24.082021759961478]
robot_main , [MAIN_LOOP] 567993658088 | robot_frequency | [151.52050899446368,55,151.71172533257948]
robot_main , [CONTROLLER] 567993658088 | speed_controller | [0.0,0.0,-0.968017578125,-0.33647887158555134]
robot_main , [CONTROLLER] 567993658088 | stability_controller | [-0.33647887158555134,-0.4587538285954089,-79.98648219064894]
robot_main , [MAIN_LOOP] 567993658141 | robot_frequency | [151.73911334505945,63,151.71172533257948]
robot_main , [CONTROLLER] 567993658141 | speed_controller | [0.0,0.0,-3.775390625,-0.5226486950880328]
robot_main , [CONTROLLER] 567993658141 | stability_controller | [-0.5226486950880328,-0.48390713392072354,9.745401924371752]
robot_main , [MAIN_LOOP] 567993658193 | robot_frequency | [151.83798156568912,71,151.71172533257948]
robot_main , [CONTROLLER] 567993658193 | speed_controller | [0.0,0.0,-2.1845703125,-0.4310716799273334]
robot_main , [CONTROLLER] 567993658193 | stability_controller | [-0.4310716799273334,-0.6040469087505127,54.44830716191011]
robot_main , [MAIN_LOOP] 567993658245 | robot_frequency | [152.00080378979987,79,151.71172533257948]
robot_main , [CONTROLLER] 567993658245 | speed_controller | [0.0,0.0,0.305419921875,-0.2747743153339772]
robot_main , [CONTROLLER] 567993658245 | stability_controller | [-0.2747743153339772,-0.6282890431237476,41.323462539800715]
robot_main , [MAIN_LOOP] 567993658299 | robot_frequency | [151.82460852418748,87,151.71172533257948]
robot_main , [CONTROLLER] 567993658299 | speed_controller | [0.0,0.0,1.556640625,-0.19226970397281662]
robot_main , [CONTROLLER] 567993658299 | stability_controller | [-0.19226970397281662,-0.6005559627153513,9.262535973153703]
robot_main , [MAIN_LOOP] 567993658351 | robot_frequency | [151.9640857851697,95,151.71172533257948]
robot_main , [CONTROLLER] 567993658351 | speed_controller | [0.0,0.0,3.0283203125,-0.09182716133034524]
robot_main , [CONTROLLER] 567993658351 | stability_controller | [-0.09182716133034524,-0.5391710415208172,-1.1671594716308018]
robot_main , [MAIN_LOOP] 567993658404 | robot_frequency | [153.703274267454,2,151.8376994282702]
robot_main , [CONTROLLER] 567993658404 | speed_controller | [0.0,0.0,2.0185546875,-0.14805193853619242]
robot_main , [CONTROLLER] 567993658404 | stability_controller | [-0.14805193853619242,-0.4508846180238207,-17.784714518815356]
robot_main , [MAIN_LOOP] 567993658456 | robot_frequency | [153.54125819612403,10,151.8376994282702]
robot_main , [CONTROLLER] 567993658456 | speed_controller | [0.0,0.0,0.91455078125,-0.21471610502193764]
robot_main , [CONTROLLER] 567993658456 | stability_controller | [-0.21471610502193764,-0.42629615899244344,-5.362104714033647]
robot_main , [MAIN_LOOP] 567993658508 | robot_frequency | [153.1447792652913,18,151.8376994282702]
robot_main , [CONTROLLER] 567993658508 | speed_controller | [0.0,0.0,2.4306640625,-0.11445799347708199]
robot_main , [CONTROLLER] 567993658508 | stability_controller | [-0.11445799347708199,-0.478159975214142,47.13237087189141]
robot_main , [MAIN_LOOP] 567993658561 | robot_frequency | [152.7581633908493,26,151.8376994282702]
robot_main , [CONTROLLER] 567993658561 | speed_controller | [0.0,0.0,5.60546875,0.09847088822504774]
robot_main , [CONTROLLER] 567993658561 | stability_controller | [0.09847088822504774,-0.45642791632893864,48.66402208541934]
robot_main , [MAIN_LOOP] 567993658614 | robot_frequency | [152.73296926592423,34,151.8376994282702]
robot_main , [CONTROLLER] 567993658614 | speed_controller | [0.0,0.0,7.41015625,0.2317008797122751]
robot_main , [CONTROLLER] 567993658614 | stability_controller | [0.2317008797122751,-0.3433040501889252,-11.419817740046597]
robot_main , [MAIN_LOOP] 567993658666 | robot_frequency | [152.64745220526635,42,151.8376994282702]
robot_main , [CONTROLLER] 567993658666 | speed_controller | [0.0,0.0,5.34375,0.11966095276005828]
robot_main , [CONTROLLER] 567993658666 | stability_controller | [0.11966095276005828,-0.15996381794723233,-95.0642095998822]
robot_main , [MAIN_LOOP] 567993658718 | robot_frequency | [152.78685657448256,50,151.8376994282702]
robot_main , [CONTROLLER] 567993658718 | speed_controller | [0.0,0.0,2.5107421875,-0.04988472484386261]
robot_main , [CONTROLLER] 567993658718 | stability_controller | [-0.04988472484386261,-0.12229128000719133,-9.77039687074748]
robot_main , [MAIN_LOOP] 567993658773 | robot_frequency | [151.8468589642873,58,151.8376994282702]
robot_main , [CONTROLLER] 567993658773 | speed_controller | [0.0,0.0,4.33984375,0.07406391859279282]
robot_main , [CONTROLLER] 567993658773 | stability_controller | [0.07406391859279282,-0.17174539608330475,123.4353479504517]
robot_main , [MAIN_LOOP] 567993658827 | robot_frequency | [151.7219490310637,66,151.8376994282702]
robot_main , [CONTROLLER] 567993658827 | speed_controller | [0.0,0.0,8.1875,0.3378691154691976]
robot_main , [CONTROLLER] 567993658827 | stability_controller | [0.3378691154691976,-0.136901136784701,37.963561404896]
robot_main , [MAIN_LOOP] 567993658879 | robot_frequency | [151.91769975674592,74,151.8376994282702]
robot_main , [CONTROLLER] 567993658879 | speed_controller | [0.0,0.0,8.2265625,0.3632247529026706]
robot_main , [CONTROLLER] 567993658879 | stability_controller | [0.3632247529026706,0.07115795310803909,-96.7499525362347]
robot_main , [MAIN_LOOP] 567993658932 | robot_frequency | [151.8352391123722,82,151.8376994282702]
robot_main , [CONTROLLER] 567993658932 | speed_controller | [0.0,0.0,4.314453125,0.13256082060692168]
robot_main , [CONTROLLER] 567993658932 | stability_controller | [0.13256082060692168,0.21512252457039058,-46.60073910264035]
robot_main , [MAIN_LOOP] 567993658984 | robot_frequency | [151.947838862004,90,151.8376994282702]
robot_main , [CONTROLLER] 567993658984 | speed_controller | [0.0,0.0,-1.35302734375,-0.22492254852526664]
robot_main , [CONTROLLER] 567993658984 | stability_controller | [-0.22492254852526664,0.2061243795187324,-77.97523386721899]
robot_main , [MAIN_LOOP] 567993659036 | robot_frequency | [152.03263352484655,98,151.8376994282702]
robot_main , [CONTROLLER] 567993659036 | speed_controller | [0.0,0.0,-2.9306640625,-0.3328042712068402]
robot_main , [CONTROLLER] 567993659036 | stability_controller | [-0.3328042712068402,0.0011510257397471296,23.021722467875744]
robot_main , [MAIN_LOOP] 567993659089 | robot_frequency | [151.66755247270274,5,151.96785327463206]
robot_main , [CONTROLLER] 567993659089 | speed_controller | [0.0,0.0,1.92822265625,-0.025480369407449188]
robot_main , [CONTROLLER] 567993659089 | stability_controller | [-0.025480369407449188,-0.213164463007598,128.84016756357963]
robot_main , [MAIN_LOOP] 567993659142 | robot_frequency | [151.13014255037325,13,151.96785327463206]
robot_main , [CONTROLLER] 567993659142 | speed_controller | [0.0,0.0,8.72265625,0.4210334503884676]
robot_main , [CONTROLLER] 567993659142 | stability_controller | [0.4210334503884676,-0.19327819406883928,67.79609919028195]
robot_main , [MAIN_LOOP] 567993659195 | robot_frequency | [151.31981659125296,21,151.96785327463206]
robot_main , [CONTROLLER] 567993659195 | speed_controller | [0.0,0.0,17.6796875,1.0288724946813907]
robot_main , [CONTROLLER] 567993659195 | stability_controller | [1.0288724946813907,0.03011121592467081,25.33501647074958]
robot_main , [MAIN_LOOP] 567993659247 | robot_frequency | [151.91234960560402,29,151.96785327463206]
robot_main , [CONTROLLER] 567993659247 | speed_controller | [0.0,0.0,14.41015625,0.8683677509418937]
robot_main , [CONTROLLER] 567993659247 | stability_controller | [0.8683677509418937,0.6386567770644935,-115.24437606766955]
robot_main , [MAIN_LOOP] 567993659300 | robot_frequency | [151.88809393683627,37,151.96785327463206]
robot_main , [CONTROLLER] 567993659300 | speed_controller | [0.0,0.0,-0.98583984375,-0.09293523542448952]
robot_main , [CONTROLLER] 567993659300 | stability_controller | [-0.09293523542448952,0.9762000506031907,-220.40393480164337]
robot_main , [MAIN_LOOP] 567993659352 | robot_frequency | [152.16475401824033,45,151.96785327463206]
robot_main , [CONTROLLER] 567993659352 | speed_controller | [0.0,0.0,-8.1640625,-0.5644755812202914]
robot_main , [CONTROLLER] 567993659352 | stability_controller | [-0.5644755812202914,0.73845940161348,14.766126880426267]
robot_main , [MAIN_LOOP] 567993659404 | robot_frequency | [152.3587128341576,53,151.96785327463206]
robot_main , [CONTROLLER] 567993659404 | speed_controller | [0.0,0.0,-5.25390625,-0.4002305282425934]
robot_main , [CONTROLLER] 567993659404 | stability_controller | [-0.4002305282425934,0.33010215045776264,95.80216849258385]
robot_main , [MAIN_LOOP] 567993659456 | robot_frequency | [152.51158175026393,61,151.96785327463206]
robot_main , [CONTROLLER] 567993659456 | speed_controller | [0.0,0.0,0.601806640625,-0.03346862266670928]
robot_main , [CONTROLLER] 567993659456 | stability_controller | [-0.03346862266670928,0.11040144569786323,78.23410952900684]
robot_main , [MAIN_LOOP] 567993659509 | robot_frequency | [152.46427048410834,69,151.96785327463206]
robot_main , [CONTROLLER] 567993659509 | speed_controller | [0.0,0.0,4.568359375,0.22716501801998107]
robot_main , [CONTROLLER] 567993659509 | stability_controller | [0.22716501801998107,0.11420008636258715,32.8490974573789]
robot_main , [MAIN_LOOP] 567993659561 | robot_frequency | [152.55087547399162,77,151.96785327463206]
robot_main , [CONTROLLER] 567993659561 | speed_controller | [0.0,0.0,4.474609375,0.2341600816974112]
robot_main , [CONTROLLER] 567993659561 | stability_controller | [0.2341600816974112,0.2606898712715825,-47.888773473577864]
robot_main , [MAIN_LOOP] 567993659614 | robot_frequency | [152.45648608309244,85,151.96785327463206]
robot_main , [CONTROLLER] 567993659614 | speed_controller | [0.0,0.0,0.823974609375,0.00968451564696602]
robot_main , [CONTROLLER] 567993659614 | stability_controller | [0.00968451564696602,0.3710499071991658,-84.98364100984838]
robot_main , [MAIN_LOOP] 567993659666 | robot_frequency | [152.54835146828816,93,151.96785327463206]
robot_main , [CONTROLLER] 567993659666 | speed_controller | [0.0,0.0,-1.4609375,-0.13728835837280917]
robot_main , [CONTROLLER] 567993659666 | stability_controller | [-0.13728835837280917,0.32504640412142705,-20.66827184607851]
robot_main , [MAIN_LOOP] 567993659718 | robot_frequency | [0,0,152.56101369495985]
robot_main , [CONTROLLER] 567993659718 | speed_controller | [0.0,0.0,-1.603515625,-0.15096677149721494]
robot_main , [CONTROLLER] 567993659718 | stability_controller | [-0.15096677149721494,0.24083025400648697,15.973571895617205]
robot_main , [MAIN_LOOP] 567993659771 | robot_frequency | [153.462825928195,8,152.56101369495985]
robot_main , [CONTROLLER] 567993659771 | speed_controller | [0.0,0.0,-0.3651123046875,-0.07513434587935466]
robot_main , [CONTROLLER] 567993659771 | stability_controller | [-0.07513434587935466,0.15729539094436226,17.753162018698752]
robot_main , [MAIN_LOOP] 567993659823 | robot_frequency | [153.50007838099228,16,152.56101369495985]
robot_main , [CONTROLLER] 567993659823 | speed_controller | [0.0,0.0,0.534912109375,-0.017363214909985117]
robot_main , [CONTROLLER] 567993659823 | stability_controller | [-0.017363214909985117,0.13940265141393188,31.75012164782895]
robot_main , [MAIN_LOOP] 567993659876 | robot_frequency | [152.66926184790282,24,152.56101369495985]
robot_main , [CONTROLLER] 567993659876 | speed_controller | [0.0,0.0,1.794921875,0.06598365258406716]
robot_main , [CONTROLLER] 567993659876 | stability_controller | [0.06598365258406716,0.15498271561019067,10.101165537542764]
robot_main , [MAIN_LOOP] 567993659928 | robot_frequency | [152.71703547357916,32,152.56101369495985]
robot_main , [CONTROLLER] 567993659928 | speed_controller | [0.0,0.0,1.37744140625,0.04455821323370196]
robot_main , [CONTROLLER] 567993659928 | stability_controller | [0.04455821323370196,0.25043711849773237,-59.42214670115235]
